US1NYDT0040  41.5800  -73.6735  329.8 NY POUGHQUAG 2.0 S                             
US1NYER0001  42.9866  -78.8662  182.9 NY TONAWANDA 0.5 ENE                           
US1NYER0002  42.8685  -78.8635  178.0 NY BUFFALO 1.5 S                               
US1NYER0003  42.8627  -78.5840  246.9 NY ELMA 3.5 NE                                 
US1NYER0004  43.0216  -78.7432  184.1 NY WILLIAMSVILLE 4.1 N                         
US1NYER0006  42.9625  -78.8176  187.1 NY KENMORE 2.7 E                               
US1NYER0007  42.9693  -78.6879  214.0 NY WILLIAMSVILLE 2.7 E                         
US1NYER0008  42.9566  -78.4783  253.6 NY AKRON 4.4 SSE                               
US1NYER0009  42.8167  -78.7136  233.8 NY WEST SENECA 2.4 SE                          
US1NYER0010  42.6627  -78.6831  313.6 NY COLDEN 1.3 NNE                              
US1NYER0012  42.8346  -78.7242  216.1 NY WEST SENECA 1.4 E                           
US1NYER0013  42.8593  -78.7854  182.6 NY WEST SENECA 2.3 NW                          
US1NYER0015  42.8740  -78.6441  215.5 NY LANCASTER 2.3 SE                            
US1NYER0024  42.9017  -78.8791  198.1 NY BUFFALO 1.3 NW                              
US1NYER0025  42.9750  -78.8260  182.6 NY TONAWANDA 2.6 ESE                           
US1NYER0026  42.7142  -78.9715  190.2 NY DERBY 2.4 NNE                               
US1NYER0029  42.5870  -78.8418  391.7 NY NORTH COLLINS 4.9 E                         
US1NYER0035  42.8526  -78.7034  203.9 NY WEST SENECA 2.6 ENE                         
US1NYER0039  42.7225  -78.8433  241.4 NY HAMBURG 0.4 WSW                             
US1NYER0040  43.0153  -78.6705  185.6 NY EAST AMHERST 1.4 ESE                        
US1NYER0044  42.8056  -78.6081  281.6 NY ELMA CENTER 1.9 SE                          
US1NYER0045  42.7443  -78.4884  283.8 NY EAST AURORA 6.7 ESE                         
US1NYER0046  42.9860  -78.6770  199.3 NY WILLIAMSVILLE 3.6 ENE                       
US1NYER0050  42.7675  -78.6158  280.1 NY EAST AURORA 0.1 ENE                         
US1NYER0051  43.0212  -78.6310  192.3 NY CLARENCE CENTER 0.9 N                       
US1NYER0053  42.8360  -78.7897  185.9 NY WEST SENECA 1.9 W                           
US1NYER0054  43.0225  -78.7190  178.0 NY EAST AMHERST 1.2 WNW                        
